0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:17 +0200] "GET /itm/media/md/panda.avi_thumb.avi HTTP/1.1" 200 88584
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:42 +0200] "GET /itm/media/md/panda.avi_thumb.avi HTTP/1.1" 206 88584
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 200 2655744
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2655744
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2636916
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2631500
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2624896
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2618804
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2612812
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2647424
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2611276
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2638088
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2610252
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2633234
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2607864
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:50 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2629110
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:51 +0200] "GET /itm/media/video/DREIZEHN.AVI HTTP/1.1" 206 2605026
